,Row.names,ACCNUM,SYMBOL,DESC,OD_005_U133_2.CEL,OD_006_U133_2.CEL,OD_009_U133_2.CEL,OD_010_U133_2.CEL,OD_012_U133_2.CEL,OD_015_U133_2_2.CEL,OD_017_U133_2.CEL,OD_026_U133_2.CEL,OD_027_U133_2.CEL,OD_029_U133_2.CEL,OD_032_U133_2.CEL,OD_033_U133_2.CEL,OD_034_U133_2.CEL,OD_035_U133_2.CEL,OD_038_U133_2.CEL,OD_039_U133_2.CEL,OD_041_U133_2.CEL,OD_042_U133_2.CEL,OD_043_U133_2.CEL,OD_046_U133_2.CEL,OD_049_U133_2.CEL,OD_050_U133_2.CEL,OD_051_U133_2.CEL,OD_052_U133_2.CEL,OD_054_U133_2.CEL,OD_055_U133_2.CEL,OD_057_U133_2.CEL,OD_058_U133_2.CEL,OD_060_U133_2.CEL,OD_064_U133_2.CEL,OD_067_U133_2.CEL,OD_075_U133_2.CEL,OD_076_U133_2.CEL,OD_078_U133_2.CEL,OD_080_U133_2.CEL,OD_081_U133_2.CEL,OD_082_U133_2.CEL,OD_084_U133_2.CEL,OD_085_U133_2.CEL,OD_087_U133_2.CEL,OD_090_U133_2.CEL,OD_091_U133_2.CEL,OD_092_U133_2.CEL,OD_093_U133_2.CEL,OD_094_U133_2.CEL,OD_096_U133_2.CEL,OD_100_U133_2.CEL,OD_102_U133_2.CEL,OD_104_U133_2.CEL,OD_105_U133_2.CEL,OD_106_U133_2.CEL,OD_109_U133_2.CEL,OD_110_U133_2.CEL,OD_111_U133_2.CEL,OD_112_U133_2.CEL,OD_113_U133_2.CEL,OD_114_U133_2.CEL,OD_116_U133_2.CEL,OD_117_U133_2.CEL,OD_118_U133_2.CEL,OD_120_U133_2.CEL,OD_123_U133_2.CEL,OD_130_U133_2.CEL,OD_131_U133_2.CEL,OD_132_U133_2.CEL,OD_133_U133_2.CEL,OD_134_U133_2.CEL,OD_136_U133_2.CEL,OD_138_U133_2.CEL,OD_139_U133_2.CEL,OD_141_U133_2.CEL,OD_142_U133_2.CEL,OD_143_U133_2.CEL,OD_144_U133_2.CEL,OD_148_U133_2.CEL,OD_149_U133_2.CEL,OD_151_U133_2.CEL,OD_152_U133_2.CEL,OD_153_U133_2.CEL,OD_155_U133_2.CEL,OD_156_U133_2.CEL,OD_157_U133_2.CEL,OD_158_U133_2.CEL,OD_159_U133_2.CEL,OD_160_U133_2.CEL,OD_307_U133_2.CEL,OD_308_U133_2.CEL,OD_311_U133_2.CEL,OD_316_U133_2.CEL,OD_317_U133_2.CEL,OD_321_U133_2.CEL,OD_323_U133_2.CEL,OD_324_U133_2.CEL,OD_326_U133_2.CEL,OD_329_U133_2.CEL,OD_342_U133_2.CEL,OD_353_U133_2.CEL,OD_357_U133_2.CEL,OD_358_U133_2.CEL,OD_362_U133_2.CEL,OD_363_U133_2.CEL
,,,,,Pax3,Neg,Neg,Pax3,Neg,Pax3,Pax3,Pax3,Neg,Ncoa1,Pax3,Pax3,Pax3,Pax3,Neg,Neg,Neg,Pax3,Neg,Neg,Pax3,Neg,Pax3,Pax7,Neg,Neg,Pax3,Pax3,Neg,Neg,Neg,Neg,Neg,Neg,Neg,Neg,Neg,Neg,Neg,Neg,Pax3,Neg,Neg,Neg,Neg,Neg,Neg,Neg,Pax3,Pax3,Pax7,Pax3,Neg,Pax3,Neg,Pax7,Pax7,Neg,Neg,Neg,Neg,Pax3,Pax3,Neg,Pax3,Pax3,Pax3,Neg,Pax3,Pax7,Pax3,Neg,Pax3,Neg,Neg,Neg,Pax7,Neg,Pax7,Neg,Neg,Pax3,Neg,Neg,Pax3,Pax3,Neg,Neg,Neg,Pax7,Pax3,Neg,Pax7,Pax3,Neg,Neg,Pax3,Pax7,Neg,Pax3,Neg
19,1552264_a_at,NM_138957,MAPK1,mitogen-activated protein kinase 1,6.951268399,6.497468469,6.552866665,5.97896727,6.449098127,6.363281447,6.176492693,5.527782558,5.903092092,5.765442106,5.741534171,5.604678549,6.209027822,6.363143736,6.163415038,6.530447723,6.525783638,6.02169897,6.126837126,7.261749056,5.59043078,6.103211514,6.20844605,6.38645636,6.509473122,6.737628759,6.231659668,5.732194992,6.722046177,6.396605458,6.479354536,6.97634325,5.960044447,5.758578007,6.122145488,4.954125279,5.812563902,6.064106367,6.001276657,6.338094022,6.291720174,6.445929648,6.70501476,6.031558099,7.44449539,5.629968155,5.148071709,5.88805679,5.641061391,5.292655044,5.965633363,6.334661594,5.229827908,6.173041767,5.613444884,5.945835602,5.911937771,5.901815489,5.87304462,5.805193368,5.981539076,5.617029431,5.678989502,6.686461934,5.997758436,5.631150638,6.06823626,6.995679124,5.458416153,5.941192932,6.554331435,6.813880869,6.25533601,6.114386056,5.698569188,5.853585739,5.463277561,6.382656567,6.419602117,5.827488318,7.015051317,6.223080679,6.337520174,6.71523382,6.174604898,6.080470033,5.054020989,5.389643747,5.59713432,5.562436033,5.094527929,4.913086497,5.635261092,5.869013921,4.757203848,6.073452214,5.408896143,5.043612821,5.010937938,5.387956092,5.397454097
20,1552266_at,NM_145004,ADAM32,ADAM metallopeptidase domain 32,2.210874159,2.513983519,2.147225275,2.301516491,2.373398647,2.543231685,2.327687889,2.327167862,2.210336862,2.249388565,2.295970615,2.253621536,2.164155464,2.200552116,2.296812198,2.320751785,2.390625843,2.259970823,2.701598587,2.439946832,1.981247566,2.129434122,2.164646242,2.377751832,2.980907953,2.350054814,2.41874236,2.150639466,2.351524486,2.941086091,2.443494129,2.542661756,2.558220031,2.483896197,2.69422434,2.624659378,2.518102801,2.691312949,2.41101368,2.334741939,2.327177915,2.247442533,2.39567634,2.335420451,2.529491381,2.327687889,2.456886559,2.677075203,2.26528593,2.4695671,2.302601786,2.531358157,2.538431119,2.480627016,2.882874383,2.490207923,2.638210182,2.327687889,2.27677432,2.934375063,2.414333401,2.227282242,2.129076401,2.253426801,2.400247045,2.464737637,2.29508304,2.508920936,2.503105351,2.245287794,2.390050243,2.547860676,2.086430449,2.205243267,2.534631615,2.255420368,2.095670549,2.526627771,2.296128429,2.327687889,2.110056671,2.215943538,2.312806021,2.394780629,2.102814161,2.129853808,2.329274411,2.33210506,2.427782824,2.130349148,2.213857579,2.452895467,2.396443756,2.10743967,3.28821476,1.951113162,2.268624495,2.0123458,2.119914339,2.100473176,2.380785437
21,1552269_at,NM_138796,SPATA17,spermatogenesis associated 17,3.446381327,2.85156878,3.101110994,2.574866872,3.790335617,2.278410573,2.57984274,2.495232324,2.325782293,2.268716879,2.85926273,2.434376544,2.245908733,2.345355389,3.042560801,3.544598168,2.43544248,2.526972393,2.422396897,2.411662443,2.419871552,2.514615303,2.387956997,2.456014338,2.451416114,2.823080788,2.405919855,2.54081855,2.768047786,2.842073168,2.382470974,2.763385843,2.667830707,2.487124943,2.562256645,2.417132239,2.353806346,2.699786569,2.52579119,2.530957309,3.050903484,2.433283531,2.808555846,2.402945847,2.627773962,2.603996256,2.513236411,2.354410479,2.486751126,2.452674044,2.990049263,2.588182524,3.007049296,2.663567439,2.968714584,2.620895676,2.974902273,2.988618022,2.607685083,2.645016527,2.767880463,2.586933977,2.436535199,2.700693502,2.440495551,2.760494503,2.568510642,2.382298999,2.881861142,2.850100447,2.434061242,2.716220905,3.168567774,2.686816155,2.610394961,2.422396897,2.576623416,2.607994282,2.541346952,2.4766424,2.319955359,2.63382168,2.537856619,2.425164797,2.642623809,2.362655352,2.336190116,2.832014931,2.36343685,2.40970743,2.137150822,2.445619889,2.670450906,2.282587042,2.371296261,2.346779801,2.592275661,2.681665523,2.65689413,2.720707977,2.32714284
22,1552271_at,NM_153359,PRR22,proline rich 22,3.685086915,3.718875819,3.880699199,3.995660261,3.716039499,3.566585682,3.611360228,3.702023023,3.719895222,3.495005081,3.893928858,3.69612504,3.554400933,3.674687881,3.350616714,3.675884617,3.801856645,3.768745396,3.557786743,3.855973439,4.041909341,3.665833699,4.24007814,3.839034981,4.057666819,4.180960883,3.85295596,3.977278753,3.996054175,4.380160819,3.540609834,4.173908876,4.195144729,3.960658857,4.23372813,3.744097576,3.802418211,4.083469976,4.223225244,3.75752727,4.174996869,4.446032192,3.675607334,3.821375245,3.800046329,3.790679594,3.637790043,3.524679843,3.691818861,3.838441494,3.826546539,3.849533469,4.124861642,3.539971387,4.254016192,3.615300168,4.293529988,4.195401707,3.844158423,3.962727972,4.388961574,4.046286487,4.107283878,4.213322882,4.33075069,4.306723118,3.990635325,4.026876553,3.750386994,3.607880287,3.929417841,4.042918815,3.88247079,3.707223711,3.979617269,3.920729076,3.782076356,3.719206159,3.589754562,3.916579183,3.617468856,4.098142887,3.509133176,3.627216235,3.658972572,3.569225586,3.29451841,3.514455307,3.93128162,3.802719304,3.825978962,3.912336568,3.994333876,3.738060891,3.886180133,3.900402839,3.427162382,3.384582412,3.679120554,3.656496981,3.524970048
23,1552272_a_at,NM_153359,PRR22,proline rich 22,3.090822809,3.121215447,3.563797429,3.556988542,3.297405971,3.836580634,3.250247067,3.671563896,3.524521254,3.169724912,3.321980872,3.357156633,3.266716409,3.132493542,3.447344499,3.305548537,3.254996944,3.216148472,3.306635487,3.628712086,3.659593367,3.554230974,3.637798464,3.453076485,3.625377705,3.747193461,3.553981979,3.555199456,3.511851892,4.011080288,3.374373747,3.691929546,3.530061443,3.350213424,3.692654969,3.424451029,3.429502503,3.598145787,3.876823285,3.494606047,3.517045374,3.961626899,3.667833391,3.802911404,3.601568595,3.234385036,3.892404124,3.143438166,3.430868817,3.215984051,3.76250117,3.436004774,3.845326344,3.387939759,3.660151015,3.412995034,3.787626601,3.617703372,3.597750443,4.352520484,3.911862869,3.271595345,3.897352344,3.894963428,3.828890782,3.980367976,3.585815035,3.336340272,3.538677985,3.582092848,3.489691982,3.524503912,3.588291295,3.440239536,3.797602995,3.454272794,3.504913889,3.336771688,3.316154861,3.748582058,3.266820479,4.037948967,3.458360053,3.284242308,3.533657974,2.965949971,3.250063786,3.29989976,3.728944672,3.619502981,3.398888602,3.326350687,2.96896426,3.523950928,3.369450228,3.509829064,3.050951065,2.94469954,3.831967277,3.342301213,3.401613623
24,1552274_at,BC014479,PXK,PX domain containing serine/threonine kinase,4.476994901,4.358214442,3.347051514,3.860726978,3.595575451,3.276859657,3.753297501,3.604999032,3.739125223,4.358163316,3.713655239,4.64068979,4.681759287,4.078181151,6.159568257,6.083347104,4.334624097,4.495110781,5.126841461,4.642483607,3.547658794,4.885768757,5.195936014,3.860918706,3.819592663,3.269541204,3.677338843,4.355569625,3.844404954,3.601537122,5.315409617,3.748013499,3.933591342,3.754317813,4.028827036,3.795232087,6.528190102,3.103125405,3.713005599,5.966086243,3.955243279,3.611330754,3.380581076,4.018853,4.523192792,5.242895818,4.669102903,3.10956087,3.299578651,4.272344687,3.652536397,3.27071888,4.810389058,4.044387458,2.992220389,4.129900013,3.410442804,4.576126517,3.826773443,4.468940301,3.732052425,4.378504289,3.288156389,3.220548944,3.956185455,3.742219565,3.613713786,4.186570496,3.574390032,3.617690187,3.638511583,4.321995587,3.456401203,3.612966624,3.751030916,3.016090027,4.050429177,4.572629159,3.585731064,3.77117433,4.542436807,3.795238889,3.653571222,4.057469598,3.723735319,4.595222559,5.149102814,4.80303908,3.753297501,5.435126787,4.481969399,4.205409667,3.649181497,4.82784064,3.654463955,4.998658368,4.663172715,4.317061395,3.955243279,4.31862851,5.246792016
25,1552275_s_at,BG573647,PXK,PX domain containing serine/threonine kinase,6.059828349,5.705902491,3.951993807,4.867169461,4.245093327,4.817001517,4.496114766,3.615438531,5.030355037,4.374605693,4.318904279,4.382901759,5.990314102,4.78684186,6.434140127,6.899860351,5.340179507,4.242511373,4.727735836,5.695853977,3.978276543,4.715470983,4.883000689,3.754031199,4.237361599,4.011700861,4.246448041,5.129051801,4.044536402,4.840931629,4.917167412,5.045821084,4.897491506,4.029483573,4.812413759,4.202682606,6.890801732,3.629425936,4.200723199,7.393149468,4.238901238,5.277894335,4.657530127,5.2734599,5.407055647,5.257244759,4.061323465,5.121907297,4.556342513,4.028859368,4.504517888,4.572542756,5.470001467,5.029731336,3.975560963,4.135686519,3.687135846,6.42470466,4.62328555,4.468940301,5.15899291,4.65081093,4.588201722,4.201014184,3.996068627,4.678719196,4.223419508,5.309027834,4.658137358,5.145222624,4.642323556,5.765496134,4.427589086,4.705418067,4.966952394,3.551236238,4.37543523,5.37267218,4.529174236,5.076915625,5.410716605,5.051222398,4.460699911,4.196553418,4.571173199,4.610757471,4.481505812,4.265513889,3.708576987,4.861220464,3.943397846,4.205593241,3.442359773,4.720413072,3.073922482,4.834705286,4.546106198,4.542178185,3.679120554,3.652229732,4.211317116
26,1552276_a_at,NM_080432,VPS18,vacuolar protein sorting 18 homolog (S. cerevisiae),3.962146731,3.726020622,4.003086432,4.046375993,3.928030365,3.722669696,4.068333882,3.930104307,4.026338594,3.97488058,3.998543677,4.062222035,4.015504629,3.836237926,3.952497211,4.099368745,4.134331052,3.828164716,3.99369367,4.036292193,4.022846946,4.131545015,4.537384472,4.474011371,4.039399457,4.366677473,3.920067457,4.069387312,4.196754927,4.325473585,4.129720801,4.276091789,4.054844654,4.231302244,4.212175841,4.216171959,4.213363697,4.432666096,3.892816715,4.739556118,4.247145783,3.932321636,4.193297973,4.099368745,4.760741328,3.987004419,3.711682416,3.825672332,4.099368745,3.933769224,4.087006494,4.223023675,4.186557055,4.427760129,4.484298323,4.103621463,4.667327047,4.361273796,4.091822514,4.25649962,4.399293789,4.509612822,4.145168568,4.12649969,4.139575364,4.107331027,4.261347113,4.245259042,4.282182704,3.893617804,4.109864378,4.370691581,4.080853544,3.953164168,3.955226389,4.060548548,4.268468331,4.038402419,4.027505392,4.219610213,4.211971424,3.928030365,4.469962388,3.928030365,4.277360116,4.231323396,4.032416026,3.692378024,3.939557157,4.006126229,3.850097967,3.730864032,4.081293667,4.354669129,4.256361662,4.158135147,4.295207704,3.815400416,4.012584843,4.195526237,4.145222955
27,1552277_a_at,NM_080655,C9orf30,chromosome 9 open reading frame 30,6.246611009,5.253022488,5.087486634,5.54212736,5.760506207,5.444000385,6.961126202,5.2735583,5.186145012,5.600497132,6.043915269,5.522528596,5.562146398,5.784123117,5.436879951,5.481192878,6.218884407,5.679321879,6.902803403,5.493916582,5.545209639,4.939766006,6.090688321,5.659336568,5.487381031,6.30589622,5.943212467,6.015438194,4.931489606,5.940403227,6.830812601,5.910781803,5.626732493,5.348244475,4.398770483,5.293304737,6.105302627,5.920090295,5.689459733,4.103050943,6.762444325,5.079268954,4.130434112,5.937651628,8.079930328,5.664983634,5.280114067,5.922115454,6.579249889,5.433035768,5.978823099,5.370163762,5.721562844,5.441959523,5.534349452,5.570241619,5.258397011,6.347986603,6.111290086,4.592184344,5.414853677,5.565165765,6.071944639,4.732854094,5.931919159,6.162480752,6.432387084,5.29689827,6.124908264,6.092371873,6.411046527,5.692630199,5.626097809,4.938784395,5.92448307,6.431220292,6.220376963,5.72570688,5.95368344,5.817501897,6.467068673,6.551685749,7.236890561,5.73220935,6.186164462,5.751423067,4.595334701,5.655651324,5.671392064,6.007183905,5.704384258,5.76098342,5.923798844,5.481485116,5.929637579,5.28546733,6.102306161,6.056170375,5.801603039,6.535522314,5.822644539
28,1552278_a_at,NM_080669,SLC46A1,solute carrier family 46 (folate transporter) member 1,2.803975886,2.991588519,2.71829567,2.924129182,2.646425716,3.113561169,2.901101708,2.787381562,2.751530192,2.531283846,2.851931064,2.790285838,2.816464602,2.771604353,2.766525295,2.851931064,3.028305573,2.957284105,3.069849499,2.857740088,2.542142667,2.609425483,2.75854468,2.950162098,2.79493912,3.036111729,2.7654793,2.77770498,2.825120223,3.0849485,2.768037061,3.075420962,2.923912696,2.858091293,3.191664781,2.6997569,3.501198311,3.306569017,2.693759978,3.201845164,2.885116457,2.949192834,3.188296483,2.810252697,3.013639002,2.510670805,3.128286744,2.955964042,3.184617413,2.830359725,3.228312877,2.860252896,2.891062282,3.220725395,3.209657396,2.833660931,2.699923412,2.880219619,2.771159262,2.421745313,3.501592235,2.854038319,2.710627433,2.754468969,3.091973219,2.836088565,2.793088206,2.880569178,3.285864001,2.688330756,2.909111933,2.790590219,2.727361614,2.696369976,2.959657271,2.902205222,2.9399608,3.032374764,3.06881155,2.639130493,3.063575777,2.872333633,2.89835361,2.641934111,3.051519561,2.70715905,2.479740717,2.71829567,2.635321517,2.855012532,2.534011408,2.591419029,2.824843529,3.001202107,2.985328784,2.629268004,2.851931064,2.807949553,2.806087107,2.656207611,2.869972499
29,1552279_a_at,AK074161,SLC46A1,solute carrier family 46 (folate transporter) member 1,4.294131906,4.815100848,4.269949695,4.563548318,4.351356459,4.481669224,4.350431043,4.507563469,4.510091789,4.023847887,4.431284393,4.220204993,4.278300827,4.449848817,4.357055465,4.392413302,4.878345188,4.498528015,4.572608221,4.342871007,4.454025737,4.553353755,4.81383881,4.601281066,4.523810627,4.551971798,4.630527664,4.731883789,4.790429157,4.733655406,4.303800926,4.548459639,4.427674362,4.791785761,4.961579083,4.841999453,4.401049098,4.649114164,4.791336968,4.597243032,4.660839557,4.92869795,4.614077482,4.387173501,4.477405959,4.50901826,3.989445937,4.232714601,4.783210456,4.448877277,4.798653493,4.600533918,4.360905635,4.959104729,5.233726966,4.525059311,4.888174125,5.066658743,4.44711855,4.381458716,4.577442565,4.856355043,5.029448487,4.49960721,4.855793809,4.872209094,4.716295354,4.403133337,4.849573721,4.52663614,5.014301271,4.492403277,4.478919752,4.525059311,4.40142693,4.682502245,4.365054946,4.479009576,4.663561138,4.330429947,4.311540957,4.815828241,4.233889588,4.386132728,4.635994352,4.495755303,4.178595457,4.350619279,4.525059311,4.619447593,4.482586039,4.204441586,4.172216026,4.324416254,4.255806512,4.55578892,4.059115951,4.345373299,4.54963797,4.268274804,4.458931577
30,1552280_at,NM_138379,TIMD4,T-cell immunoglobulin and mucin domain containing 4,2.374916957,2.576636201,2.225883148,3.092644238,2.44040721,2.267844976,2.431506572,2.598963765,2.530027599,2.451062947,2.920106594,2.881530548,6.512937998,2.496277995,3.587725146,6.556850051,2.784575561,2.6228115,2.710485172,2.40739154,2.484174132,2.450447095,3.092644238,2.521320164,3.31683407,2.408325939,2.635832773,2.491125178,2.804278476,2.496277995,2.506878572,2.496751319,2.705325583,2.828862434,2.876417903,2.665596751,2.835466709,2.892424949,2.484777804,8.749491908,2.420347682,2.474618645,2.339075005,2.561791803,2.299910107,2.370935477,2.555810316,2.338821187,2.797478492,3.585384028,2.680877498,2.378305066,2.667024353,2.430947646,2.629181659,2.650958271,2.55757978,2.813906078,2.570444679,2.498053161,2.371549714,2.46687382,2.545106828,2.4221848,2.663635691,2.956038255,2.793088206,2.882630948,2.966146249,3.465019535,2.448916685,2.602539279,2.5813163,2.504522822,2.544691909,2.534681138,2.302384008,2.543543317,2.793289312,2.536517023,2.551295533,2.669051711,2.445792286,2.552634305,2.503681213,2.402444183,2.546666701,2.440072114,2.521241352,2.38741507,2.426803064,2.397567545,2.505042836,2.437040147,2.833089461,2.469456394,2.503452968,2.462573279,2.469004453,2.331245,2.420887147
31,1552281_at,NM_173596,SLC39A5,solute carrier family 39 (metal ion transporter) member 5,5.500708409,5.74373717,5.808048637,5.908049401,5.855509986,5.73593671,5.837043419,6.027150184,5.548405151,5.547170089,5.926983651,5.57829198,5.517696758,5.932117061,5.498016329,5.620130721,5.774268362,5.849948816,5.205623759,6.032694918,5.992248597,5.7650483,5.81352202,6.010997394,5.863872823,6.308845343,5.935587254,5.755425391,6.168184473,6.167320284,6.200523917,5.846429179,5.837220044,5.47647737,6.056223641,6.047489789,6.190539608,6.035339416,5.571630938,5.613671276,5.766941254,5.543303741,5.519524228,5.910319111,6.071550967,6.070350162,5.400392005,5.634361966,5.532594096,5.891216563,6.416688694,5.393687885,5.781795868,5.856053911,5.500637418,5.651756007,6.237663985,5.948123065,5.737584894,5.704335621,5.740306473,5.83305747,6.142716713,5.952005282,6.250119274,6.318421279,5.919299842,5.731274056,6.028558863,5.889125576,5.683627367,6.347201299,5.711348031,5.911986473,5.695280872,5.857902426,5.823284907,6.275969592,5.718484361,6.071066417,5.746342323,6.080071725,5.729043091,5.627088598,5.509355233,5.542399692,5.566745223,5.810617588,6.095241167,6.06276286,5.385563136,6.33781861,5.798581096,5.950422374,5.824293644,6.225669153,5.420685824,5.480986784,5.650436103,5.732943731,5.476976478
32,1552283_s_at,NM_024786,ZDHHC11,zinc finger DHHC-type containing 11,3.400413206,2.683509913,3.834297989,3.125427631,5.283601078,6.45936833,3.191491438,3.647912488,6.434119495,3.452554188,4.883668173,3.513761053,3.132890698,3.980769079,4.6032878,3.915872089,2.809879959,4.015517142,2.948968713,2.395219825,4.465033957,2.884955414,4.908996589,5.371797609,2.653505445,6.63055035,2.994768776,2.880262795,3.676744777,3.717576752,3.261085831,3.482491131,3.147702885,2.809250214,3.971200886,2.465804782,3.318259142,3.137760695,3.749231795,3.407167139,3.275203891,3.386702832,3.404098529,3.109726208,2.387615029,2.741488443,2.858235898,3.822460928,5.984314768,3.275466115,3.434065166,4.18302822,2.656596683,3.842717783,3.730265506,3.729350113,3.557158811,3.069954884,2.685142289,2.890469796,2.665108272,5.040052609,5.211964409,4.964322258,4.014398638,6.313474527,4.107458348,4.681485787,3.885308978,3.976599438,3.575139646,2.364769352,4.044074543,3.285293647,4.784577027,4.44506816,4.206060735,2.672225729,4.129138007,4.927843239,3.283195218,5.024344874,3.825381006,4.415321752,3.012922532,5.089121663,5.178072446,3.763590942,2.973110257,5.06865537,5.047898352,4.51725459,3.105479786,5.503885049,3.012331185,3.904612375,3.580120281,4.882977091,4.013924662,2.738472905,4.713525734
33,1552286_at,NM_080653,ATP6V1E2,ATPase H+ transporting lysosomal 31kDa V1 subunit E2,3.370044564,4.529068375,4.304300733,3.912427464,4.046154076,3.407718815,3.778185878,4.217842033,3.688204423,4.132850879,4.77744818,3.44096812,3.863748618,3.931744615,3.593700644,3.808441644,4.235132966,3.654607368,3.820411002,3.46006411,4.080135766,3.874146269,3.576521358,3.68387552,3.862627465,3.413132329,3.827769507,3.91761246,3.525636473,3.514508797,3.702642174,3.858536462,3.409820265,4.556947751,4.105155241,4.257553128,5.021873746,3.638989662,4.195750294,4.358035489,3.840610581,4.164546372,4.00074709,4.080373561,4.887818715,4.041370792,3.491635242,5.041836256,4.343993812,3.717503052,4.264646615,3.101377954,3.848329868,3.568062378,4.477560992,3.621502099,4.090954421,3.738577733,3.394288354,3.172555006,4.774838543,3.434732421,3.849408725,4.121697161,3.556872026,3.923235969,4.28888589,4.180758981,3.376281606,3.734917336,3.764069739,3.43592474,3.832897877,3.997460752,3.506657028,4.583491444,3.326536849,3.189080027,3.55007751,3.974067659,4.215087884,3.69892299,4.211501394,3.779280887,3.374597469,3.882164377,3.538259802,4.363255513,5.156488639,3.608138985,3.581207295,3.944589246,3.463434522,3.76576392,3.799535958,3.827769507,3.827769507,3.510145902,3.413769709,3.712718565,5.480942797
34,1552287_s_at,NM_001132,AFG3L1P,AFG3 ATPase family gene 3-like 1 (S. cerevisiae) pseudogene,6.782235442,5.977052563,6.186517718,6.374735176,5.695206742,6.720915423,5.934901204,6.436589252,7.149472005,6.162249098,6.861768791,6.539716796,6.842053929,6.36766382,6.049254382,5.881786719,6.259574726,6.110641344,5.878943142,6.682072156,7.412480282,6.65308158,5.971146622,6.634923663,6.753952278,6.18536211,6.898740485,6.755556563,5.841650513,5.582487492,5.656140451,6.775900731,5.254661857,6.251057589,5.632302994,6.480274314,5.724037272,6.819353123,6.549434911,6.879076395,5.923506931,7.036850564,6.394559689,6.021423923,6.280664569,6.064268786,6.863884302,7.20870759,7.295364163,6.533978992,6.129612938,7.074532137,6.078052536,6.32103582,6.958289917,6.281114178,7.26825126,6.252556998,7.157905305,7.182644049,6.881907503,6.762254185,7.053717343,6.37026362,6.696559674,7.632517666,7.571316839,5.63424395,7.471397125,7.345490389,6.952238718,5.850242615,7.057073392,7.237450653,6.737253666,6.570469908,6.318053215,6.261800824,7.150036082,6.712171908,6.153709159,6.195275445,6.048578935,6.175529948,5.769700361,5.918768691,6.43107456,5.766930241,5.655963804,7.049988175,6.813783441,6.042730722,6.464676837,6.349656043,6.383248116,5.792547671,6.445208294,6.557003288,5.632698445,6.7678264,5.643527491
35,1552288_at,BC034926,CILP2,cartilage intermediate layer protein 2,4.077647608,4.665600916,2.893624264,4.362945727,2.799276919,5.15271774,4.156828437,3.613735497,2.646865906,2.911937984,3.295483954,4.090527452,3.268612157,4.576624267,2.454298474,2.554530571,3.333417942,4.303191871,3.183230205,2.930632342,5.103502928,3.064624621,3.635866421,3.861583805,2.970474484,2.962966866,4.911683648,4.761031019,2.728645494,3.640570693,3.032626516,3.567860229,3.436651968,3.490524708,3.480353122,3.703516798,3.75502441,3.06580976,2.964483586,3.02367489,4.00547976,3.653725652,2.988895338,2.380785437,2.996890379,4.521449707,2.915421861,3.974598945,6.096752792,3.508949148,3.595005815,4.103812717,3.889581268,4.284840537,3.478706591,5.813119475,4.342979192,4.591592126,7.144654015,4.010951582,2.745554076,4.511897126,4.715944252,2.839714235,5.128942185,5.946897381,4.090711862,2.736242555,5.126274591,5.471310299,3.688276202,2.827131599,3.202380704,2.748042008,3.161680695,3.259701747,4.547663431,2.738440936,6.465952869,2.74790774,2.616741944,5.595903153,3.486117423,2.727414088,3.327117826,3.777851209,2.640410524,3.164315934,3.0430922,4.68761443,3.598018568,3.262171728,4.746621101,4.244896957,2.811073769,3.350279349,4.869380528,4.601888176,4.506796944,4.04076077,2.567340986
36,1552289_a_at,BC034926,CILP2,cartilage intermediate layer protein 2,5.272721346,6.543600606,3.990263206,6.206949375,4.368183785,7.786652171,6.295859108,5.434760269,4.086441715,4.371983519,4.867306703,6.165396916,4.56433675,6.533839225,3.636878737,4.099368745,4.73110903,6.990751095,4.547734345,4.005823034,6.629643643,4.495022184,4.358905612,5.416226471,3.960811836,3.355600393,6.480319588,6.408494383,3.871288111,4.769937079,3.850209206,4.358531211,5.069080996,3.614916269,4.287933974,5.494753833,5.128509896,3.863194681,4.925802648,3.467675009,5.038408802,4.126768413,3.968963739,3.949277341,3.774494901,5.982421067,3.868897545,5.773757937,7.687806694,5.697500614,4.902267235,5.182540977,5.240087407,6.276175663,3.589691878,7.705049949,5.290536106,6.541796909,8.828596101,4.426710726,3.639776,5.711304496,6.438648187,4.264012863,6.852750196,7.293166551,5.656874921,3.908143702,6.773324212,7.10847144,5.096688472,4.01800786,4.830745376,4.038031436,4.048090585,5.123268244,6.263067709,3.893731107,7.698501322,4.382804886,4.324664056,7.135948907,4.783647525,3.887963318,5.114111917,6.101911812,3.872472993,4.488201643,3.90818226,6.332358471,5.581695371,4.873491067,6.784873123,6.137110257,4.103250622,4.975101874,6.754023789,6.643109305,6.662197333,6.089825416,3.852266332
